id|date_scraped|week_num|year|postal_code|ciqual_text_to_search|found_nutriments|origin|id_product|position|category|subcategory|second_subcategory|title_category_main_page|title_in_page_product|product_name|alcohol_grades|quantity|quantity_units|price|price_units|pvp|ingredients|bar_code|is_new_arrival|previous_pvp|nutriscore|planetscore|ciqual_text|ciqual_id|ewo_ultra_processed_punctuation
48|2026-09-16 11:05:52|38|2026|43812|Extra-tender marinated turkey breast fillets Meat Poultry Turkey & other fowl|0||14031|48|Carne|Aves y pollo|Pavo y otras aves|Productos del momento|Rápido y saludable|Filetes pechuga de pavo marinados extra tiernos||0.6|kg|9.00|€/kg|5.40|pechuga de pavo (93%), agua, sal, dextrosa de maíz, aromas, maltodextrina de maíz, estabilizantes (e-451 y e-407), antioxidantes (e-331 y e-300) y conservadores (e-326, e-261 y e-250)|8436039788039|0||||||
49|2026-09-16 11:05:52|38|2026|43812|Boneless and skinless chicken legs Meat Poultry Chicken|0||2789|49|Carne|Aves y pollo|Pollo|Productos del momento|Rápido y saludable|Contramuslos de pollo deshuesados y sin piel||0.55|kg|6.50|€/kg|3.58||2105100027891|0||||||
50|2026-09-16 11:05:53|38|2026|43812|Washed 3 vegetable mix for microwave Fruits & vegetables Vegetables Steamed vegetables|0||69737|50|Fruta y verdura|Verdura|Verduras al vapor|Productos del momento|Rápido y saludable|3 Vegetales para microondas lavados||0.3|kg|6.50|€/kg|1.95|brócoli, coliflor y zanahoria|8436006183454|0||||||
51|2026-09-16 11:05:53|38|2026|43812|Washed broccoli florets for microwave Fruits & vegetables Vegetables Steamed vegetables|0||69622|51|Fruta y verdura|Verdura|Verduras al vapor|Productos del momento|Rápido y saludable|Floretas de brócoli para microondas lavadas||0.23|kg|7.39|€/kg|1.70|brócoli|8437004621900|0||||||
52|2026-09-16 11:05:53|38|2026|43812|Potatoes for microwaving Fruits & vegetables Vegetables Steamed vegetables|0|Francia|69484|52|Fruta y verdura|Verdura|Verduras al vapor|Productos del momento|Rápido y saludable|Patatas para microondas||0.4|kg|3.75|€/kg|1.50|patatas para microondas|8424717004007|0||||||
53|2026-09-16 11:05:53|38|2026|43812|Sweet potatoes for microwave Fruits & vegetables Vegetables Steamed vegetables|0|EEUU|69465|53|Fruta y verdura|Verdura|Verduras al vapor|Productos del momento|Rápido y saludable|Batatas para microondas||0.4|kg|6.25|€/kg|2.50|batatas para microondas|8424717004014|0||||||
54|2026-09-16 11:05:53|38|2026|43812|Portobello mushrooms Fruits & vegetables Vegetables Mushrooms|0||69664|54|Fruta y verdura|Verdura|Setas y champiñones|Productos del momento|Rápido y saludable|Champiñones Portobello||0.3|kg|7.35|€/kg|2.20|champiñón portobello pie cortado|8402001057519|0||||||
55|2026-09-16 11:05:53|38|2026|43812|Mushrooms Fruits & vegetables Vegetables Mushrooms|0|España|69653|55|Fruta y verdura|Verdura|Setas y champiñones|Productos del momento|Rápido y saludable|Setas||0.25|kg|8.35|€/kg|2.09|seta|2105400696537|0||||||
56|2026-09-16 11:05:53|38|2026|43812|Intense mixed mushrooms Fruits & vegetables Vegetables Mushrooms|0|España|69657|56|Fruta y verdura|Verdura|Setas y champiñones|Productos del momento|Rápido y saludable|Mix de setas intenso||0.235|kg|16.00|€/kg|3.76|h.marmoreus, l.edodes, a.bisporus y p. eryngii|8402001051555|0||||||
57|2026-09-16 11:05:53|38|2026|43812|Thick green asparagus Fruits & vegetables Vegetables Other vegetables & greens|0|España, Perú y México|69643|57|Fruta y verdura|Verdura|Otras verduras y hortalizas|Productos del momento|Rápido y saludable|Espárragos verdes gruesos||0.3|kg|13.67|€/kg|4.10|espárragos|8410405000352|0||||||
58|2026-09-16 11:05:54|38|2026|43812|Cooked potatoes Hacendado Cans, soups & creams Vegetable & fruit tins Vegetable tins|0||15534|58|Conservas caldos y cremas|Conservas de verdura y frutas|Conservas verdura|Productos del momento|Rápido y saludable|Patatas cocidas Hacendado||0.66|kg|2.88|€/kg|1.90|patatas, agua, sal y antioxidante; ácido ascórbico|8402001014253|0||||||
59|2026-09-16 11:05:54|38|2026|43812|Vegetable medley Hacendado Cans, soups & creams Vegetable & fruit tins Vegetable tins|0|España|16737|59|Conservas caldos y cremas|Conservas de verdura y frutas|Conservas verdura|Productos del momento|Rápido y saludable|Macedonia de verduras Hacendado||0.535|kg|1.68|€/kg|0.90|zanahoria, patata, guisante, judía verde, agua y sal.|8480000167378|0||||||
60|2026-09-16 11:05:54|38|2026|43812|Whole very thick white asparagus Hacendado Cans, soups & creams Vegetable & fruit tins Vegetable tins|0|Producto originario de China o Perú|16561|60|Conservas caldos y cremas|Conservas de verdura y frutas|Conservas verdura|Productos del momento|Rápido y saludable|Espárragos blancos muy gruesos Hacendado enteros||0.54|kg|6.11|€/kg|3.30|espárragos, agua, sal, azúcar y acidulante; ácido cítrico|8402001001710|0||||||
61|2026-09-16 11:05:53|38|2026|43812|Round green beans Hacendado Cans, soups & creams Vegetable & fruit tins Vegetable tins|0|Milagro- Navarra|16315|61|Conservas caldos y cremas|Conservas de verdura y frutas|Conservas verdura|Productos del momento|Rápido y saludable|Judías verdes redondas Hacendado||0.66|kg|1.67|€/kg|1.10|judia verde, agua y sal|8480000163158|0||||||
62|2026-09-16 11:05:54|38|2026|43812|Artichoke hearts Hacendado Cans, soups & creams Vegetable & fruit tins Vegetable tins|0||19959|62|Conservas caldos y cremas|Conservas de verdura y frutas|Conservas verdura|Productos del momento|Rápido y saludable|Corazones de alcachofa Hacendado||0.26|kg|11.54|€/kg|3.00|alcachofa, aceite de girasol (21%).(contiene antioxidante: extracto rico en tocoferoles), aceite de oliva (0,7%), sal, acidulante: ácido cítrico, antioxidante: ácido ascórbico|8402001043192|0||||||
63|2026-09-16 11:05:54|38|2026|43812|Pasteurized liquid egg whites Eggs, milk & butter Eggs Eggs|0|España|31312|63|Huevos leche y mantequilla|Huevos|Huevos|Productos del momento|Rápido y saludable|Claras de huevo líquidas pasteurizadas||1.0|l|2.85|€/l|2.85|clara de huevo de gallina pasteurizada, conservante e-202. alérgenos: contiene huevo.|8411384100941|0||||||
64|2026-09-16 11:05:54|38|2026|43812|Deep-frozen rustic sautéed Hacendado Frozen food Fruit and vegetable Vegetables|0||21537|64|Congelados|Fruta y verdura|Verdura|Productos del momento|Rápido y saludable|Salteado rústico Hacendado ultracongelado||0.45|kg|4.44|€/kg|2.00|patata asada, boniato asado y cebolla roja asada.|8402001046964|0||||||
65|2026-09-16 11:05:54|38|2026|43812|Deep-frozen vegetable wok mix Hacendado Frozen food Fruit and vegetable Vegetables|1|España|11617|65|Congelados|Fruta y verdura|Verdura|Productos del momento|Rápido y saludable|Wok de verduras Hacendado ultracongelado||0.45|kg|4.22|€/kg|1.90|(brócoli, calabacín asado, zanahoria naranja y amarilla, pimiento rojo, castaña de agua, cebolla roja asada, peapods (tirabeques), edamame grano (soja)), seta shiitake cultivada (lentinula edodes) (9%), sazonador (azúcar, sal aroma, cebolla deshidratada, especias, algarroba en polvo, maltodextrina, ajo deshidratado, fibra de arroz, hierbas, aceite de girasol), aceite de girasol.|8402001028748|0||||Mixed vegetables, frozen, raw|20101|
66|2026-09-16 11:05:54|38|2026|43812|Deep-frozen baby artichoke Hacendado Frozen food Fruit and vegetable Vegetables|0||61229|66|Congelados|Fruta y verdura|Verdura|Productos del momento|Rápido y saludable|Alcachofa baby Hacendado ultracongelada||0.3|kg|10.17|€/kg|3.05|alcachofa.|8402001028182|0||||||
67|2026-09-16 11:05:54|38|2026|43812|Deep-frozen chopped green asparagus Hacendado Frozen food Fruit and vegetable Vegetables|0||61238|67|Congelados|Fruta y verdura|Verdura|Productos del momento|Rápido y saludable|Espárrago verde troceado Hacendado ultracongelado||0.3|kg|8.50|€/kg|2.55|espárrago verde.|8480000612380|0||||||
68|2026-09-16 11:05:55|38|2026|43812|Deep-frozen sautéed vegetables Hacendado Frozen food Fruit and vegetable Vegetables|0||61065|68|Congelados|Fruta y verdura|Verdura|Productos del momento|Rápido y saludable|Salteado de verduras Hacendado ultracongelado||0.6|kg|2.58|€/kg|1.55|hortalizas y verduras en proporción variable (judía verde, brócoli, pimiento  rojo, champiñón cultivado (agaricus bisporus) y cebolla)|8402001011191|0||||||
69|2026-09-16 11:05:54|38|2026|43812|Deep-frozen cauliflower, broccoli and carrots Hacendado Frozen food Fruit and vegetable Vegetables|0||61006|69|Congelados|Fruta y verdura|Verdura|Productos del momento|Rápido y saludable|Coliflor, brócoli y zanahoria Hacendado ultracongelada||1.0|kg|1.80|€/kg|1.80|mezcla de vegetales en  proporción variable (coliflor, brócoli y zanahoria).|8480000610065|0||||||
70|2026-09-16 11:05:55|38|2026|43812|Frozen diced avocado Hacendado Frozen food Fruit and vegetable Fruits|0||14283|70|Congelados|Fruta y verdura|Fruta|Productos del momento|Rápido y saludable|Aguacate en dados Hacendado congelado||0.5|kg|7.00|€/kg|3.50|aguacate 99%, antioxidante: ácido ascórbico, sal y regulador de acidez: ácido cítrico|8402001036965|0||||||
71|2026-09-16 11:05:55|38|2026|43812|Deep frozen for microwaving rice with vegetables Hacendado Frozen food Rice & pasta Rice|0||12756|71|Congelados|Arroz y pasta|Arroz|Productos del momento|Rápido y saludable|Arroz con verduras para microondas Hacendado ultracongelado||0.8|kg|2.50|€/kg|2.00|arroz (67%) (agua y arroz), verduras en proporción variable (33%) (brócoli, guisante, maíz, pimiento rojo y zanahoria).|8402001030932|0||||||
72|2026-09-16 11:05:55|38|2026|43812|Deep frozen rice for microwave Hacendado Frozen food Rice & pasta Rice|0||61302|72|Congelados|Arroz y pasta|Arroz|Productos del momento|Rápido y saludable|Arroz para microondas Hacendado ultracongelado||1.0|kg|1.90|€/kg|1.90|arroz (agua, arroz).|8480000613028|0||||||
73|2026-09-16 11:05:55|38|2026|43812|Long brown rice Hacendado Rice, pulses & pasta Rice Rice|0||5184|73|Arroz legumbres y pasta|Arroz|Arroz|Productos del momento|Rápido y saludable|Arroz integral largo Hacendado||1.0|kg|1.65|€/kg|1.65|arroz|8480000051844|0||||||
74|2026-09-16 11:05:55|38|2026|43812|Fragrant basmati rice Hacendado Rice, pulses & pasta Rice Rice|0||5002|74|Arroz legumbres y pasta|Arroz|Arroz|Productos del momento|Rápido y saludable|Arroz basmati aromático Hacendado||1.0|kg|2.10|€/kg|2.10|arroz|8480000050021|0||||||
75|2026-09-16 11:05:55|38|2026|43812|Pasta trottole vegetable Hacendado Rice, pulses & pasta Pasta & noodles Macaroni, bows & fusilli|0|Italia|6371|75|Arroz legumbres y pasta|Pasta y fideos|Macarrones, pajaritas y hélices|Productos del momento|Rápido y saludable|Pasta trottole vegetales Hacendado||0.5|kg|2.10|€/kg|1.05|100% sémola de trigo duro. pasta alimenticia compuesta al tomate: sémola de trigo duro, 3,5% tomate deshidratado. pasta alimenticia compuesta a las espinacas: sémola de trigo duro 2,5% espinacas deshidratadas . puede contener trazas de soja, mostaza y huevo.|8402001021398|0||||||
76|2026-09-16 11:05:55|38|2026|43812|Pasta fusilloni vegetable Hacendado Rice, pulses & pasta Pasta & noodles Macaroni, bows & fusilli|0||17640|76|Arroz legumbres y pasta|Pasta y fideos|Macarrones, pajaritas y hélices|Productos del momento|Rápido y saludable|Pasta fusilloni vegetal Hacendado||0.5|kg|2.10|€/kg|1.05|pasta alimenticia de calidad superior: 100% sémola de trigo duro (gluten). pasta compuesta al tomate:  sémola de trigo duro (gluten), 3,5% de tomate deshidratado. pasta compuesta a las espinacas: sémola de trigo duro (gluten), 2,2% espinacas deshidratadas. puede contener trazas de huevos, soja y mostaza.|8402001056918|0||||||
77|2026-09-16 11:05:55|38|2026|43812|100% Red lentil pasta fusilli Felicia Rice, pulses & pasta Pasta & noodles Macaroni, bows & fusilli|0|Italia|6106|77|Arroz legumbres y pasta|Pasta y fideos|Macarrones, pajaritas y hélices|Productos del momento|Rápido y saludable|Pasta fusilli 100% lentejas rojas Felicia||0.25|kg|6.60|€/kg|1.65|100% harina de lentejas rojas. no contiene gluten.|8032804430822|0||||||
78|2026-09-16 11:05:56|38|2026|43812|Wholemeal spaghetti Hacendado Rice, pulses & pasta Pasta & noodles Spaghetti & tagliatelle|0||35778|78|Arroz legumbres y pasta|Pasta y fideos|Spaghetti y tallarines|Productos del momento|Rápido y saludable|Spaghetti integral Hacendado||0.5|kg|2.30|€/kg|1.15|sémola integral de trigo duro (gluten). puede contener trazas de huevos, soja y mostaza.|8402001010200|0||||||
79|2026-09-16 11:05:56|38|2026|43812|Pappardelle Hacendado Rice, pulses & pasta Pasta & noodles Spaghetti & tagliatelle|0||21988|79|Arroz legumbres y pasta|Pasta y fideos|Spaghetti y tallarines|Productos del momento|Rápido y saludable|Pappardelle Hacendado||0.45|kg|3.22|€/kg|1.45|sémola de trigo duro (gluten). puede contener trazas de huevos, soja y mostaza.|8402001052620|0||||||
80|2026-09-16 11:05:56|38|2026|43812|Egg tagliatelle Hacendado Rice, pulses & pasta Pasta & noodles Spaghetti & tagliatelle|0|España|6321|80|Arroz legumbres y pasta|Pasta y fideos|Spaghetti y tallarines|Productos del momento|Rápido y saludable|Nidos al huevo Hacendado||0.5|kg|2.90|€/kg|1.45|sémola de trigo duro (gluten), huevo (13%). puede contener trazas de soja y mostaza. 3 huevos por kg de sémola.|8480000063212|0||||||
81|2026-09-16 11:05:56|38|2026|43812|Rice noodles Hacendado Rice, pulses & pasta Pasta & noodles Spaghetti & tagliatelle|0|Viet Nam|35981|81|Arroz legumbres y pasta|Pasta y fideos|Spaghetti y tallarines|Productos del momento|Rápido y saludable|Noodles de arroz Hacendado||0.2|kg|7.25|€/kg|1.45|harina de arroz, almidón de tapioca, sal.|8402001011924|0||||||
82|2026-09-16 11:05:56|38|2026|43812|Gluten-free soy sauce Hacendado Oils, spices & sauces Other sauces Oriental sauces|0|Austria|17382|82|Aceite especias y salsas|Otras salsas|Salsas orientales|Productos del momento|Rápido y saludable|Salsa de Soja sin gluten Hacendado||0.25|l|10.00|€/l|2.50|ingredientes: agua, habas de soja, sal, vinagre de alcohol.|8480000173829|0||||||
83|2026-09-16 11:05:56|38|2026|43812|Fresh Pesto sauce with basil Hacendado Oils, spices & sauces Other sauces Pasta sauces|0||35186|83|Aceite especias y salsas|Otras salsas|Salsas para pasta|Productos del momento|Rápido y saludable|Salsa fresca Pesto con albahaca Hacendado||0.15|kg|12.67|€/kg|1.90|aceite de semillas de girasol, albahaca (24%),  anacardos, aceite de oliva,  queso rallado (3%) (leche, sal, cuajo), sal, piñones (2%), mantequilla (leche), ajo deshidratado, corrector de acidez: ácido láctico, antioxidante: ácido ascórbico, conservador: sorbato de potasio (e202).puede contener frutos de cáscara, cacahuetes, mostaza, apio, sulfitos, soja, pescado, huevos, moluscos y crustáceos.|8402001009044|0||||||
84|2026-09-16 11:05:56|38|2026|43812|Coconut preparation Hacendado Eggs, milk & butter Milk & milk alternatives Milk alternatives|0|Thailandia|17174|84|Huevos leche y mantequilla|Leche y bebidas vegetales|Bebidas vegetales|Productos del momento|Rápido y saludable|Preparado de coco Hacendado||0.4|l|3.25|€/l|1.30|extracto de coco 81-82%, eche de coco 17 -19%, agua, estabilizante (e466 carboxy methyl cellulose), emulsionante (polysorbate60)|8402001019944|0||||||
85|2026-09-16 11:05:57|38|2026|43812|White chocolate filled Rebuenas 1 biscuits Hacendado Cereal & biscuits Biscuits With chocolate & stuffed|0||17929|2|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Galletas rebuenas Hacendado rellenas de chocolate blanco||0.5|kg|2.90|€/kg|1.45|crema sabor chocolate blanco [azúcar, grasas vegetales (palma, palmiste), suero de leche en polvo, manteca de cacao, leche en polvo, almidón de trigo, emulgente (lecitinas [contienen soja]), sal, aroma], harina de trigo, azúcar, aceite refinado de girasol alto oleico, cacao desgrasado en polvo [cacao desgrasado en polvo, corrector de acidez (carbonato potásico)], suero de leche en polvo, gasificantes (carbonato ácido de amonio, carbonato ácido de sodio), jarabe de glucosa y fructosa, sal, emulgente [lecitinas (soja)], proteínas de la leche, antioxidante (metabisulfito sódico), leche desnatada en polvo. puede contener trazas de mostaza.|8402001057335|1||||||
86|2026-09-16 11:05:57|38|2026|43812|Soy dessert with caramel Hacendado Dessert & yoghurt Soy desserts Soy desserts|0||24080|3|Postres y yogures|Postres de soja|Postres de soja|Novedades|Novedades|Postre de soja con caramelo Hacendado||0.4|kg|3.88|€/kg|1.55|bebida de soja 80,3% (agua, habas de soja 6.3%*), azúcar,  caramelo 6,6% (azúcar, agua), almidones modificados, aromas naturales, sal, espesante:  carragenanos; azúcar caramelizado, colorante: norbixina de bija. * sobre el producto terminado.|8402001053924|1||||||
87|2026-09-16 11:05:57|38|2026|43812|Tropical drink Hacendado Juice Assorted fruit Assorted fruit & other flavours|0||18370|4|Zumos|Fruta variada|Fruta variada y otros sabores|Novedades|Novedades|Zumo tropical Hacendado||1.0|l|2.40|€/l|2.40|zumo de uva 45%, zumo de naranja 25%, zumo de piña 15%, puré de mango 10% y zumo de maracuyá 5%mantene|8402001060526|1||||||
88|2026-09-16 11:05:57|38|2026|43812|Choco Bom chocolate chip biscuits coated in white chocolate Gullón Cereal & biscuits Biscuits With chocolate & stuffed|0||17928|5|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Galletas Choco Bom Gullón con chips de chocolate recubiertas de chocolate blanco||0.1|kg|10.00|€/kg|1.00|chocolate blanco 40% (azúcar, manteca de cacao, leche en polvo, suero de leche en polvo, emulgente (lecitinas [soja]), aroma, aroma natural de vainilla), harina de trigo, chips de chocolate 12 % (azúcar, pasta de cacao, manteca de cacao, emulgente (lecitinas [soja])), aceite refinado de girasol alto oleico, azúcar, oligofructosa, gasificantes (carbonato ácido de amonio y carbonato ácido de sodio), sal, aroma. puede contener trazas de frutos de cáscara y mostaza|8410376012699|1||||||
